35.36;127942;37;7093;Pavia_sunny
34.94;127942;37;7093;Pavia_sunny
34.94;127942;37;7314;Pavia_sunny
34.94;127944;37;7314;Pavia_sunny
34.94;127947;37;7314;Pavia_sunny
34.94;127943;37;7314;Pavia_sunny
34.94;127943;37;7269;Pavia_sunny
34.94;127948;37;7269;Pavia_sunny
34.94;127942;37;7269;Pavia_sunny
34.94;127945;37;7269;Pavia_sunny
34.94;127945;37;7249;Pavia_sunny
34.94;127945;37;7249;Pavia_sunny
34.94;127945;37;7249;Pavia_sunny
34.94;127945;37;7249;Pavia_sunny
34.94;127945;37;7239;Pavia_sunny
34.94;127946;37;7239;Pavia_sunny
34.94;127945;37;7239;Pavia_sunny
34.94;127945;37;7239;Pavia_sunny
34.94;127945;37;7254;Pavia_sunny
34.94;127946;37;7254;Pavia_sunny
34.94;127947;37;7254;Pavia_sunny
34.94;127946;37;7254;Pavia_sunny
34.94;127946;37;7264;Pavia_sunny
34.94;127943;37;7264;Pavia_sunny
34.94;127945;37;7264;Pavia_sunny
34.94;127946;37;7264;Pavia_sunny
34.94;127946;37;7254;Pavia_sunny
34.94;127944;37;7254;Pavia_sunny
34.94;127944;37;7254;Pavia_sunny
34.94;127945;37;7254;Pavia_sunny
34.94;127945;37;7264;Pavia_sunny
34.94;127948;37;7264;Pavia_sunny
34.94;127949;37;7264;Pavia_sunny
34.94;127947;37;7264;Pavia_sunny
34.980.000.000.000.000;127947;37;7264;Pavia_sunny
34.980.000.000.000.000;127947;37;7239;Pavia_sunny
34.980.000.000.000.000;127945;37;7239;Pavia_sunny
34.980.000.000.000.000;127947;37;7239;Pavia_sunny
34.980.000.000.000.000;127947;37;7239;Pavia_sunny
34.980.000.000.000.000;127947;37;7214;Pavia_sunny
34.980.000.000.000.000;127949;37;7214;Pavia_sunny
34.980.000.000.000.000;127950;37;7214;Pavia_sunny
34.980.000.000.000.000;127949;37;7214;Pavia_sunny
34.980.000.000.000.000;127949;37;7214;Pavia_sunny
34.980.000.000.000.000;127947;37;7214;Pavia_sunny
34.980.000.000.000.000;127951;37;7214;Pavia_sunny
34.980.000.000.000.000;127948;37;7214;Pavia_sunny
34.980.000.000.000.000;127948;37;7180;Pavia_sunny
34.980.000.000.000.000;127952;37;7180;Pavia_sunny
34.980.000.000.000.000;127949;37;7180;Pavia_sunny
34.980.000.000.000.000;127949;37;7180;Pavia_sunny
35.050.000.000.000.000;127949;37;7180;Pavia_sunny
35.050.000.000.000.000;127949;37;7244;Pavia_sunny
35.050.000.000.000.000;127951;37;7244;Pavia_sunny
35.050.000.000.000.000;127951;37;7244;Pavia_sunny
35.050.000.000.000.000;127947;37;7244;Pavia_sunny
35.050.000.000.000.000;127947;37;7214;Pavia_sunny
35.050.000.000.000.000;127948;37;7214;Pavia_sunny
35.050.000.000.000.000;127948;37;7214;Pavia_sunny
35.050.000.000.000.000;127947;37;7214;Pavia_sunny
35.050.000.000.000.000;127947;37;7195;Pavia_sunny
35.050.000.000.000.000;127946;37;7195;Pavia_sunny
35.050.000.000.000.000;127947;37;7195;Pavia_sunny
35.050.000.000.000.000;127946;37;7195;Pavia_sunny
35.050.000.000.000.000;127946;37;7274;Pavia_sunny
35.050.000.000.000.000;127950;37;7274;Pavia_sunny
35.050.000.000.000.000;127950;37;7274;Pavia_sunny
35.050.000.000.000.000;127948;37;7274;Pavia_sunny
35.04;127948;37;7274;Pavia_sunny
35.04;127948;37;7254;Pavia_sunny
35.04;127946;37;7254;Pavia_sunny
35.04;127947;37;7254;Pavia_sunny
35.04;127944;37;7254;Pavia_sunny
35.04;127944;37;7244;Pavia_sunny
35.04;127945;37;7244;Pavia_sunny
35.04;127946;37;7244;Pavia_sunny
35.04;127946;37;7244;Pavia_sunny
35.04;127946;37;7279;Pavia_sunny
35.04;127947;37;7279;Pavia_sunny
35.04;127945;37;7279;Pavia_sunny
35.04;127945;37;7279;Pavia_sunny
35.04;127945;37;7249;Pavia_sunny
35.04;127946;37;7249;Pavia_sunny
35.04;127945;37;7249;Pavia_sunny
35.04;127944;37;7249;Pavia_sunny
34.980.000.000.000.000;127944;37;7249;Pavia_sunny
34.980.000.000.000.000;127944;37;7259;Pavia_sunny
34.980.000.000.000.000;127947;37;7259;Pavia_sunny
34.980.000.000.000.000;127947;37;7259;Pavia_sunny
34.980.000.000.000.000;127944;37;7259;Pavia_sunny
34.980.000.000.000.000;127944;37;7254;Pavia_sunny
34.980.000.000.000.000;127947;37;7254;Pavia_sunny
34.980.000.000.000.000;127946;37;7254;Pavia_sunny
34.980.000.000.000.000;127945;37;7254;Pavia_sunny
34.980.000.000.000.000;127945;37;7284;Pavia_sunny
34.980.000.000.000.000;127945;37;7284;Pavia_sunny
34.980.000.000.000.000;127945;37;7284;Pavia_sunny
34.980.000.000.000.000;127945;37;7284;Pavia_sunny
34.980.000.000.000.000;127945;37;7254;Pavia_sunny
34.980.000.000.000.000;127947;37;7254;Pavia_sunny
34.980.000.000.000.000;127946;37;7254;Pavia_sunny
34.980.000.000.000.000;127944;37;7254;Pavia_sunny
34.94;127944;37;7254;Pavia_sunny
34.94;127944;37;7259;Pavia_sunny
34.94;127943;37;7259;Pavia_sunny
34.94;127942;37;7259;Pavia_sunny
34.94;127942;37;7259;Pavia_sunny
34.94;127942;37;7294;Pavia_sunny
34.94;127946;37;7294;Pavia_sunny
34.94;127941;37;7294;Pavia_sunny
34.94;127942;37;7294;Pavia_sunny
34.94;127942;37;7335;Pavia_sunny
34.94;127942;37;7335;Pavia_sunny
34.94;127942;37;7335;Pavia_sunny
34.94;127943;37;7335;Pavia_sunny
34.94;127943;37;7314;Pavia_sunny
34.94;127944;37;7314;Pavia_sunny
34.94;127942;37;7314;Pavia_sunny
34.94;127942;37;7314;Pavia_sunny
34.87;127942;37;7314;Pavia_sunny
34.87;127942;37;7314;Pavia_sunny
34.87;127940;37;7314;Pavia_sunny
34.87;127940;37;7314;Pavia_sunny
34.87;127939;37;7314;Pavia_sunny
34.87;127939;37;7335;Pavia_sunny
34.87;127942;37;7335;Pavia_sunny
34.87;127938;37;7335;Pavia_sunny
34.87;127940;37;7335;Pavia_sunny
34.87;127940;37;7314;Pavia_sunny
34.87;127938;37;7314;Pavia_sunny
34.87;127938;37;7314;Pavia_sunny
34.87;127939;37;7314;Pavia_sunny
34.87;127939;37;7365;Pavia_sunny
34.87;127939;37;7365;Pavia_sunny
34.87;127936;37;7365;Pavia_sunny
